4,96608011742358,-0.024767399,0.15419704,0.36804888,,,,,,
10,96608024625483,-1.1099255,6.35406,0.7297344,,,,,,
4,96608024625483,-0.025033714,0.15978967,0.40906155,,,,,,
4,96608028268400,-0.026897928,0.1635181,0.4511395,,,,,,
10,96608035645796,-1.2820258,6.756572,0.7018423,,,,,,
4,96608035645796,-0.025832662,0.16458336,0.49481535,,,,,,
4,96608040931160,-0.027164243,0.16378441,0.53929013,,,,,,
11,96608051296473,-0.135721,-0.156723,0.716465,0.666103,1,,,,
4,96608045931160,-0.043942157,0.1587244,0.6372945,,,,,,
4,96608057572254,-0.091080114,0.15313177,0.7653925,,,,,,
10,96608064149910,-1.5392284,7.5654335,0.41606522,,,,,,
4,96608064149910,-0.12117383,0.14940333,0.84368944,,,,,,
4,96608073075379,-0.18748654,0.120907515,1.015996,,,,,,
10,96608083582254,-1.4181759,7.4773912,0.3777666,,,,,,
4,96608078075379,-0.23409186,0.09880328,1.1068097,,,,,,
4,96608087019233,-0.32330775,0.080960095,1.299889,,,,,,
10,96608095267358,-1.2004558,8.186376,0.3248768,,,,,,
4,96608095267358,-0.35100463,0.07669904,1.4058827,,,,,,
4,96608098941733,-0.37044573,0.068176925,1.5129418,,,,,,
10,96608106060483,-1.0277104,7.836187,0.43811512,,,,,,
4,96608106060483,-0.37710363,0.051132694,1.6168051,,,,,,
4,96608109248348,-0.3685815,0.022104237,1.7243968,,,,,,
4,96608119248348,-0.3075951,-0.072970614,1.94064511,96608116060483,-0.108717,-0.160608,0.856016,0.479188,1
4,96608114248348,-0.3075951,-0.072970614,1.9406456,,,,,,
4,96608130542723,-0.23675503,-0.18695392,2.1459754,,,,,,
4,96608144279390,-0.13608754,-0.35340148,2.4905882,,,,,,
4,96608135542723,-0.13608754,-0.35340148,2.4905882,,,,,,
4,96608158629181,-0.052996907,-0.4628574,2.877013,,,,,,
4,96608149279390,-0.052996907,-0.4628574,2.877013,,,,,,
10,96608167215952,0.7453953,4.7923164,0.8298197,,,,,,
4,96608167215952,-0.04447479,-0.50626695,2.9912627,,,,,,
4,96608177581994,-0.16138756,-0.6181197,3.3212283,,,,,,
4,96608172215952,-0.16138756,-0.6181197,3.3212283,,,,,,
11,96608183456681,-0.095715,-0.156322,0.918316,0.35085,1,,,,
4,96608183456681,-0.16138756,-0.6181197,3.3212283,,,,,,
4,96608188456681,-0.20639499,-0.6825682,3.708452,,,,,,
4,96608229112515,-0.464189,-0.68176925,3.4250915,,,,,,
10,96608237427567,3.2018018,3.2901049,0.38484,,,,,,
4,96608242388765,-0.81519365,-0.5158543,3.0911312,,,,,,
4,96608252388765,-0.95234644,-0.4348942,2.9081724,96608247388765,-0.95234644,-0.4348942,2.908172,,
4,96608258963452,-1.0024139,-0.40772998,2.8314729,,,,,,
4,96608272529546,-1.0066749,-0.3422162,2.68926,,,,,,
4,96608278206942,-0.96939063,-0.27324033,2.514823,,,,,,
11,96608292529546,0.046681,0.193625,-0.978898,0.04,96608283206942,-0.9400959,-0.18615496,2.257029,
4,96608306832202,-0.8346347,-0.08442221,2.0727384,,,,,,
11,96608309678765,0.032094,0.203443,-0.968707,0.134,96608311832202,-0.76113147,0,1.959554,
4,96608327431942,-0.7661915,0.064182185,1.845038,,,,,,
11,96608331504598,0.033249,0.210227,-0.964593,0.155753,1,,,,
4,96608332431942,-0.76512617,0.12436963,1.7259947,,,,,,
4,96608350346108,-0.6854977,0.19094865,1.5789882,,,,,,
4,96608365305171,-0.5773733,0.24980451,1.4215955,,,,,,
4,96608355346108,-0.5773733,0.24980451,1.4215955,,,,,,
4,96608367667567,-0.4460795,0.29880667,1.2804478,,,,,,
4,96608384353660,-0.29561087,0.36085832,1.0836402,,,,,,
4,96608372667567,-0.29561087,0.36085832,1.0836402,,,,,,
4,96608389187098,-0.25646242,0.3752394,1.0314423,,,,,,
4,96608400872254,-0.18429075,0.39441416,0.96379805,,,,,,
4,96608409623817,-0.12250541,0.41545314,0.9267801,,,,,,
4,96608414623817,-0.024767399,0.49321744,0.89375687,,,,,,
4,96608419623817,-0.024767399,0.49321744,0.89375687,,,,,,
4,96608436187358,0.03222425,0.5267733,0.8945558,,,,,,
4,96608443299806,0.07084008,0.5435512,0.8948221,,,,,,
4,96608446845067,0.11025487,0.58056915,0.86659265,,,,,,
4,96608454360067,0.1025317,0.6010755,0.8431568,,,,,,
4,96608457160379,0.088150635,0.6199839,0.81705785,,,,,,
4,96608467067410,0.068176925,0.63250077,0.79388833,,,,,,
4,96608469068244,0.04314321,0.63383234,0.7709851,,,,,,
4,96608476010119,0.013848438,0.6269081,0.74941355,,,,,,
4,96608479654650,-0.013582122,0.61891866,0.72677666,,,,,,
10,96608487214233,1.329536,1.2498393,0.72960854,,,,,,
4,96608489101369,-0.05219796,0.61385864,0.66845345,,,,,,
10,96608494668712,1.173027,0.9890294,0.8573847,,,,,,
4,96608496654077,-0.061252706,0.59361863,0.6287723,,,,,,
4,96608507569546,-0.049534798,0.5784386,0.6239787,,,,,,
4,96608509934077,-0.029294772,0.5584649,0.619185,,,,,,
2,96608516165327,-6,-2,-9,,,,,,
4,96608518060796,0.015446335,0.50360376,0.59841233,,,,,,
10,96608516165327,1.1490119,0.9054034,1.1935053,,,,,,
11,96608525407098,0.014364,0.232708,-0.85205,0.468668,0,,,,
4,96608527284806,0.03488741,0.4564658,0.56938386,,,,,,
10,96608533494025,1.4666266,1.3203707,1.3138895,,,,,,
4,96608535511421,0.019707393,0.43995422,0.5435512,,,,,,
11,96608545162098,0.016649,0.232806,-0.845675,0.479954,0,,,,
4,96608547046941,-0.08522116,0.40906155,0.43010053,,,,,,
10,96608553250171,1.5239985,1.0626447,1.6034689,,,,,,
4,96608555281889,-0.13262543,0.3965447,0.40080574,,,,,,
4,96608565392098,-0.2050634,0.37390783,0.34834146,,,,,,
4,96608567643921,-0.22343922,0.3685815,0.31957933,,,,,,
11,96608575202671,0.01594,0.234844,-0.833805,0.499361,0,,,,
4,96608577623087,-0.2231729,0.36964676,0.257794,,,,,,
10,96608586064233,1.5883753,0.6896107,1.6057787,,,,,,
4,96608587972566,-0.19707392,0.36245623,0.21944448,,,,,,
10,96608593816108,1.5463511,0.6681621,1.554739,,,,,,
4,96608595638400,-0.17736652,0.3518036,0.20293288,,,,,,
11,96608604802358,0.012205,0.237759,-0.819632,0.521079,0,,,,
4,96608607109858,-0.050600063,0.2876214,0.104928546,,,,,,
10,96608613359077,1.4976076,0.3343351,1.5699587,,,,,,
4,96608615159962,0.0058589545,0.2543319,0.06977482,,,,,,
4,96608624570796,0.06498113,0.20479709,0.0314253,,,,,,
4,96608626382619,0.22264028,0.09241169,-0.016245283,,,,,,
10,96608632653400,1.1418569,0.1594367,2.1415043,,,,,,
4,96608634469494,0.29880667,0.050333746,-0.011451593,,,,,,
4,96608644437306,0.3502057,0.011185277,-0.018109497,,,,,,
4,96608646246629,0.39121836,-0.026631612,-0.09054748,,,,,,
4,96608655843764,0.3685815,-0.011717909,-0.11957593,,,,,,
4,96608660785952,0.33662358,0.020772656,-0.13289174,,,,,,
10,96608668365900,1.880106,0.9764724,1.7027197,,,,,,
4,96608672450639,0.2559298,0.07962852,-0.13156016,,,,,,
10,96608677310327,1.7037452,1.0572815,1.471487,,,,,,
4,96608681777619,0.24048345,0.0793622,-0.12250541,,,,,,
10,96608686660900,1.6288164,1.0580254,1.4559517,,,,,,
2,96608691988035,-13,-1,-6,,,,,,
10,96608696381160,1.7323055,1.0830588,1.4020624,,,,,,
4,96608701269858,0.24714136,0.0561927,-0.11558119,,,,,,
10,96608706580119,1.8650206,1.2358713,1.3136683,,,,,,
4,96608711492358,0.23542345,0.06897587,-0.11851067,,,,,,
10,96608716235014,1.9571822,1.329262,1.184947,,,,,,
4,96608721062566,0.22450449,0.08868326,-0.12117383,,,,,,
10,96608727580431,2.0289702,1.3446109,1.1360903,,,,,,
4,96608732333869,0.21225394,0.09427591,-0.12516858,,,,,,
10,96608735962306,1.8990889,1.4446666,1.0044327,,,,,,
4,96608739572879,0.20612867,0.08655274,-0.11451593,,,,,,
10,96608747332410,1.875,1.458414,0.98790455,,,,,,
4,96608752152566,0.2050634,0.073236935,-0.09827065,,,,,,
10,96608756752827,1.9454906,1.5078498,0.9639149,,,,,,
4,96608760070743,0.20532973,0.07376956,-0.08655274,,,,,,
10,96608767513504,1.8807468,1.5257411,0.77503777,,,,,,
4,96608771624025,0.1685781,0.062051654,-0.09081379,,,,,,
10,96608776552723,1.9161263,1.5843387,0.694787,,,,,,
4,96608780872358,0.11611383,0.06178534,-0.1123854,,,,,,
10,96608786928712,1.916513,1.568717,0.6854162,,,,,,
4,96608791711108,0.0777643,0.06364955,-0.12516858,,,,,,
10,96608796327827,1.8168104,1.3316182,0.6999502,,,,,,
4,96608799783921,0.051132694,0.04474111,-0.11984225,,,,,,
10,96608806669598,1.633616,1.2010093,0.7230692,,,,,,
4,96608811501837,0.05965481,0.018109497,-0.11105382,,,,,,
10,96608815201108,1.6134789,1.0330839,0.74603367,,,,,,
4,96608818684546,0.075101145,0.00479369,-0.0958738,,,,,,
10,96608826434702,1.4954326,0.9886515,0.58919334,,,,,,
4,96608831274493,0.08175905,-0.015180019,-0.058589544,,,,,,
10,96608835006993,1.3258486,0.9359462,0.5065346,,,,,,
4,96608838489806,0.07989483,-0.05832323,-0.033023197,,,,,,
10,96608846202566,1.3621044,1.1541219,0.39385605,,,,,,
4,96608850247410,0.08868326,-0.073236935,-0.047137953,,,,,,
10,96608853521004,1.5980625,1.3751419,0.25088596,,,,,,
4,96608858274077,0.053795855,-0.07350325,-0.07163903,,,,,,
10,96608864999650,1.579905,1.5286711,-0.011104584,,,,,,
2,96608869086577,-11,-3,-5,,,,,,
10,96608873263035,1.4451213,1.4990886,-0.0840044,,,,,,
4,96608878056421,-0.0727043,-0.09640643,-0.066046394,,,,,,
10,96608884372202,1.4738579,1.2829572,-0.07569218,,,,,,
4,96608888481056,-0.0743022,-0.08069378,-0.07962852,,,,,,
10,96608893066629,1.6535769,1.2260965,0.39226913,,,,,,
4,96608897805431,0.0010652645,-0.054594804,-0.09187906,,,,,,
10,96608904155066,1.5321232,1.4371397,0.5591631,,,,,,
4,96608908254285,0.03834952,-0.056991648,-0.08442221,,,,,,
10,96608912837098,1.4337375,1.7862664,0.6327772,,,,,,
4,96608917577306,0.03435478,-0.07190535,-0.07536746,,,,,,
10,96608923882723,1.6270785,1.9063714,0.68376064,,,,,,
4,96608928309129,0.02876214,-0.056459017,-0.07057377,,,,,,
10,96608932938504,1.8502383,1.8075109,0.74696827,,,,,,
4,96608938057827,0.015180019,-0.041545313,-0.060453758,,,,,,
10,96608945168608,1.7718067,1.8262367,0.79417324,,,,,,
4,96608950261316,-0.021571605,-0.026897928,-0.028229509,,,,,,
10,96608953872723,1.7765129,1.8114953,0.78760815,,,,,,
4,96608957174650,-0.03568636,-0.00958738,-0.008788432,,,,,,
10,96608965259806,1.7671077,1.7271162,0.79918575,,,,,,
4,96608969370535,-0.035952676,-0.017576864,0.0055926386,,,,,,
10,96608974454962,1.6726537,1.8239033,0.7461653,,,,,,
4,96608978784285,-0.03222425,-0.022903185,0.021038974,,,,,,
10,96608984810535,1.7355963,1.7154487,0.62384796,,,,,,
4,96608989728191,-0.023435818,-0.023169503,0.018375812,,,,,,
10,96608994353035,1.6337328,1.518918,0.76998997,,,,,,
4,96608997638035,0.011185277,-0.034088463,0.023169503,,,,,,
10,96609004410223,1.4725602,1.3922678,0.8917208,,,,,,
4,96609009320900,0.038083203,-0.05486112,0.025300032,,,,,,
10,96609013907931,1.4248272,1.3298382,0.9835501,,,,,,
4,96609017189545,0.016777916,-0.05539375,0.021038974,,,,,,
10,96609024193035,1.3814398,1.2543006,1.0278816,,,,,,
4,96609029114285,-0.050333746,-0.043942157,0.018375812,,,,,,
10,96609033728191,1.3202863,1.2630374,1.0120096,,,,,,
4,96609037051160,-0.11052119,-0.031158986,0.010120012,,,,,,
10,96609044018816,1.3013215,1.2686231,0.8357401,,,,,,
2,96609048978608,-12,-4,-6,,,,,,
10,96609053176733,1.2809145,1.0957483,0.82678986,,,,,,
4,96609056485691,-0.15180019,-0.01571265,0.004527374,,,,,,
10,96609064142045,1.1113261,0.87429047,0.80198574,,,,,,
4,96609068224493,-0.059388492,-0.050866377,0.022370555,,,,,,
10,96609073205587,1.0526403,0.85035276,0.9233923,,,,,,
4,96609077562150,-0.013315806,-0.06338324,0.026631612,,,,,,
10,96609083590900,1.1296535,0.8815968,0.9286356,,,,,,
4,96609088459025,0.05832323,-0.08442221,0.018908445,,,,,,
10,96609093075275,1.2643193,1.265173,1.0797787,,,,,,
4,96609096387775,0.057790596,-0.07962852,0.016777916,,,,,,
10,96609103303660,1.3175578,1.3793553,1.0678005,,,,,,
4,96609108140223,0.022370555,-0.047670584,-0.010918961,,,,,,
10,96609111804858,1.3386799,1.3959057,1.0738583,,,,,,
4,96609116626264,0.011185277,-0.028495824,-0.025300032,,,,,,
10,96609123089181,1.251673,1.2563967,1.0510454,,,,,,
4,96609127883295,-0.01438107,0.016245283,-0.025566347,,,,,,
10,96609131521108,0.95498705,1.1652954,0.87463284,,,,,,
4,96609136276056,-0.050333746,0.04660532,-0.005060006,,,,,,
10,96609142862931,0.9743283,1.2019234,0.8074236,,,,,,
4,96609147673920,-0.081226416,0.059921127,0.00479369,,,,,,
10,96609151339598,1.2119895,1.1327305,0.37055016,,,,,,
4,96609156099233,-0.1073254,0.082025364,-0.0127831735,,,,,,
10,96609163043660,1.3746202,1.032106,0.35077477,,,,,,
4,96609167121733,0.0127831735,0.02609898,-0.05273059,,,,,,
10,96609172222358,0.7379982,1.0121588,0.6542225,,,,,,
4,96609176538608,0.07669904,-0.0058589545,-0.0127831735,,,,,,
10,96609182679650,0.8575304,1.0249022,0.6985531,,,,,,
4,96609187432931,0.17417073,-0.05832323,-0.03009372,,,,,,
10,96609191140170,1.2867492,1.1953462,0.6892414,,,,,,
4,96609194488868,0.18482338,-0.070307456,-0.08149273,,,,,,
10,96609202214858,1.1769038,1.1466033,0.95087147,,,,,,
4,96609207050327,0.19627498,-0.06578008,-0.07190535,,,,,,
10,96609211644545,1.0254416,0.8991374,1.1219053,,,,,,
4,96609214972045,0.2000034,-0.091080114,-0.08042747,,,,,,
10,96609222003191,0.9017989,0.8322396,0.89296246,,,,,,
2,96609226843295,-13,-5,-6,,,,,,
10,96609231057670,1.0192344,0.82282186,0.70264626,,,,,,
4,96609234376785,0.15819177,-0.10626013,-0.12330436,,,,,,
10,96609241786525,1.0928483,0.8589028,0.6570921,,,,,,
4,96609246666316,0.114782244,-0.10013486,-0.105727494,,,,,,
10,96609250332254,1.0041116,0.9451239,0.502944,,,,,,
4,96609253814493,0.044208474,-0.11611383,-0.11158645,,,,,,
10,96609261930587,1.2264093,0.9513731,0.4241085,,,,,,
4,96609266014077,0.015446335,-0.13156016,-0.18668759,,,,,,
10,96609271011889,1.1500046,0.9546788,0.5259342,,,,,,
4,96609275286420,-0.08282431,-0.05006743,-0.13954964,,,,,,
10,96609281393660,1.4429054,1.0758606,-0.240345,,,,,,
4,96609286204858,-0.11265171,-0.08282431,-0.41305628,,,,,,
10,96609289940379,1.6777979,0.49671435,0.8790636,,,,,,
4,96609293345795,0.0561927,-0.09986854,-0.3435478,,,,,,
10,96609301175379,-0.09453368,0.13373613,1.4133282,,,,,,
4,96609305961629,0.27643612,-0.19041602,-0.2082592,,,,,,
10,96609309821056,0.6646164,0.77423537,0.7302456,,,,,,
4,96609313169337,0.3123888,-0.19760656,-0.28202876,,,,,,
10,96609320897045,1.177058,1.4967839,0.090382576,,,,,,
4,96609325749806,0.2082592,-0.17124127,-0.30626354,,,,,,
10,96609329483139,1.1847062,1.3911531,0.036364555,,,,,,
4,96609332906629,0.104928546,-0.13608754,-0.23861924,,,,,,
10,96609340713608,1.1504658,1.1217175,0.06949043,,,,,,
4,96609345539389,0.04234426,-0.0727043,-0.21358553,,,,,,
10,96609349239806,1.1953865,1.0101832,0.6098261,,,,,,
4,96609354004650,0.0644485,-0.070307456,-0.22237396,,,,,,
10,96609360846837,0.95671976,0.7950351,0.72579193,,,,,,
4,96609364932722,0.1272991,-0.039947417,-0.16591494,,,,,,
10,96609370013764,1.0343895,0.8419533,0.9431057,,,,,,
4,96609374364129,0.19867182,0.0053263223,-0.11664646,,,,,,
10,96609380411212,0.9610248,0.9242772,1.1470261,,,,,,
4,96609385228452,0.27377295,0.014647386,-0.08175905,,,,,,
10,96609388958972,0.9519388,0.93442905,1.1888971,,,,,,
4,96609392269754,0.32996565,0.037550572,-0.038615838,,,,,,
10,96609399999441,1.0118961,0.92581034,1.0743971,,,,,,
2,96609404831420,-12,-5,-6,,,,,,
10,96609406956785,1.0334433,1.0119953,1.107914,,,,,,
4,96609413550587,0.3392867,0.007456851,0.0010652645,,,,,,
10,96609421255899,1.1663289,0.990662,1.1698322,,,,,,
4,96609426071733,0.3387541,-0.015978966,0.09427591,,,,,,
10,96609429841524,1.1552465,0.9480349,1.1579866,,,,,,
4,96609433162514,0.24714136,-0.023702133,0.19254655,,,,,,
10,96609438454962,0.9565275,1.5825009,0.39423656,,,,,,
4,96609443248556,0.06391586,0.01438107,0.3057309,,,,,,
10,96609446961264,1.157903,1.923083,-0.15384483,,,,,,
4,96609452770639,-0.036751624,0.060453758,0.34967306,,,,,,
4,96609459926160,-0.12996227,0.10173275,0.37550572,,,,,,
4,96609463993399,-0.26391926,0.123836994,0.4133226,,,,,,
10,96609470900118,1.6327102,1.7252021,-0.6533098,,,,,,
4,96609474209754,-0.36298886,0.08948222,0.4412858,,,,,,
10,96609480083399,1.732375,1.7363615,-0.6654663,,,,,,
4,96609484858920,-0.37550572,0.033822145,0.4346279,,,,,,
10,96609486961056,1.8065991,1.7650862,-0.7684183,,,,,,
4,96609492326837,-0.3635215,0.02130529,0.39414784,,,,,,
10,96609499078139,2.1051006,1.5623679,-0.38379574,,,,,,
4,96609503866056,-0.21624869,-0.08655274,0.27004454,,,,,,
10,96609508418660,1.1287867,1.1988775,0.025229454,,,,,,
4,96609511701160,-0.20772657,-0.087618,0.26658243,,,,,,
10,96609518852618,1.8411374,0.9943198,0.15280342,,,,,,
4,96609523699754,-0.31265512,-0.09267801,-0.05566007,,,,,,
10,96609527410587,1.1142677,1.1290581,0.007950783,,,,,,
4,96609530735639,-0.35926044,-0.08841695,-0.08681905,,,,,,
10,96609538623087,0.66542304,1.255823,-0.12928677,,,,,,
4,96609543451264,-0.47297743,-0.11638014,-0.13795175,,,,,,
10,96609547083972,1.2853199,1.434922,-0.040037155,,,,,,
4,96609550423816,-0.51798487,-0.10466223,-0.20426446,,,,,,
10,96609558820952,1.4166343,1.4680355,0.014572144,,,,,,
4,96609562948399,-0.62104917,-0.01571265,-0.26684874,,,,,,
10,96609567766889,0.8107024,0.8683146,0.5038338,,,,,,
4,96609570919858,-0.6106629,-0.002396845,-0.23036344,,,,,,
10,96609578192983,0.5258362,0.6197274,0.6202173,,,,,,
2,96609582981837,-14,-5,-3,,,,,,
10,96609587241681,0.2561006,0.7340468,0.38701057,,,,,,
4,96609590581368,-0.5339638,-0.06578008,-0.13342437,,,,,,
10,96609597969181,0.09237319,1.1272061,0.14677715,,,,,,
4,96609602813087,-0.59574914,-0.10226539,-0.07084008,,,,,,
10,96609606442879,0.4663456,1.7535768,-0.84117794,,,,,,
4,96609609840587,-0.716923,-0.104928546,-0.046871636,,,,,,
10,96609617536368,0.95040834,1.2390764,-0.42181206,,,,,,
4,96609622492566,-0.5651228,-0.3187804,-0.17257284,,,,,,
10,96609626161733,-2.4137883,-0.0854094,1.1989899,,,,,,
4,96609629566889,-0.17576863,-0.51718587,0.35553202,,,,,,
10,96609637574024,-0.067765,-1.2540956,1.9805412,,,,,,
4,96609642350066,0.3054646,-0.8447547,0.0029294773,,,,,,
10,96609646326108,-1.4996006,-0.5600319,1.4697485,,,,,,
4,96609649681368,0.42104578,-0.92092115,0.16112125,,,,,,
10,96609657739076,-1.4265583,0.37686467,1.7190971,,,,,,
4,96609661877306,0.3502057,-0.92012215,0.17789917,,,,,,
10,96609666676420,0.1985555,1.1022705,0.72072315,,,,,,
4,96609671279024,0.09534117,-0.7126619,0.09241169,,,,,,
10,96609677576785,0.25229928,1.1772733,0.4743023,,,,,,
4,96609682414389,-0.11158645,-0.5363607,-0.017310547,,,,,,
10,96609686067254,0.7252986,0.58165336,0.20124722,,,,,,
4,96609689424024,-0.14514229,-0.32091093,-0.075101145,,,,,,
10,96609696983816,0.6467465,-0.20334196,0.19925785,,,,,,
4,96609701773660,-0.035153728,-0.14567491,-0.10546118,,,,,,
10,96609705475014,0.78721213,-0.24348259,0.38766956,,,,,,
4,96609708766629,0.116912775,-0.01784318,-0.2050634,,,,,,
10,96609716667618,0.66901875,-0.7099726,0.12609291,,,,,,
4,96609721455483,0.23515713,-0.027696876,-0.19600865,,,,,,
10,96609725109597,0.17413288,-0.88395333,0.3259182,,,,,,
4,96609728449233,0.1073254,-0.0018642128,-0.18695392,,,,,,
10,96609736450639,0.65723526,-0.65158296,0.7159672,,,,,,
4,96609741365795,0.017310547,0.04527374,-0.14247912,,,,,,
10,96609745015743,0.67875504,-0.9578619,0.6883211,,,,,,
4,96609748323087,-0.07590009,0.15446335,-0.05752428,,,,,,
10,96609756654181,0.84006834,-1.0941818,0.64698696,,,,,,
2,96609760793920,-17,-3,2,,,,,,
10,96609765651212,0.016820133,-0.01882267,1.468811,,,,,,
4,96609768801733,-0.091080114,0.3121225,0.15845808,,,,,,
10,96609775955118,0.48772734,0.9644693,0.7299013,,,,,,
4,96609780904337,-0.06844324,0.032490566,0.092145376,,,,,,
10,96609784525535,0.6391479,1.0357642,0.27267647,,,,,,
4,96609787844441,0.021038974,-0.17949706,0.08575379,,,,,,
10,96609795754337,1.1211367,0.31919193,0.027323723,,,,,,
4,96609800626420,0.19361182,-0.22184132,0.060720075,,,,,,
10,96609804278660,1.4418501,-0.1600051,-0.5059452,,,,,,
4,96609807608504,0.27084348,-0.23382555,-0.016777916,,,,,,
10,96609815611629,0.8407613,0.16470766,-0.645175,,,,,,
4,96609820503972,0.26365295,-0.24527714,-0.016245283,,,,,,
10,96609824155274,1.0281894,0.33924246,-0.24683666,,,,,,
